ID,Name,Age,Gender,Income,Signup_Date,Purchase_Amount,City,Membership,Preferred_Channel
969,,70,M,"30,000",22/07/2019,143,newyork,Platinum,Mobile
181,Bob,102,male,1000000,14/08/2022,443,Chicago,SILVER,In-Store
170,,67,Male,80917,26/03/2021,4328,newyork,P,In-Store
482,david,111,f,25222,19/06/2018,180,LA,gold,3
271,Charlie,36,f,84175,20/10/2020,260,LA,Platinum,1
739,Eve,58,female,1000000,24/08/2018,,losangeles,P,2
439,FRANK,96,F,98555,20/07/2021,,New York,Gold,2
995,Bob,58,male,70K,25/08/2018,123,New York,Platinum,In-Store
371,Bob,125,M,75797,11/11/2022,73,chicago,,3
571,,68,f,58816,22/03/2022,,newyork,Silver,3
488,,99,female,91139,25/05/2021,225,losangeles,Silver,Mobile
53,FRANK,,,43426,23/02/2020,457,newyork,S,Mobile
713,Eve,68,Male,66777,14/02/2023,362,chicago,Silver,In-Store
677,alice,46,F,22296,18/06/2021,132,LA,gold,3
65,Alice,63,female,1000000,"Jan 20, 2022",9538,NYC,Gold,1
139,,76,,24668,11/03/2023,3985,NYC,gold,2
469,Bob,32,F,50k,10/02/2019,489,Chicago,Platinum,3
121,,21,Male,24798,17/03/2021,272,New York,gold,Mobile
293,Charlie,,M,,22/11/2019,£90,Chicago,G,2
450,Charlie,123,Male,52588,14/09/2021,,NYC,S,Online
146,Bob,,female,31016,"Dec 01, 2022",425,Chicago,Gold,Mobile
15,Bob,131,F,,01/08/2018,,NYC,gold,Online
968,Bob,70,M,36522,01/08/2019,190,newyork,Platinum,3
206,Eve,,M,84677,06/08/2019,255,chicago,Silver,Mobile
472,FRANK,,M,56004,30/10/2021,,Chicago,SILVER,Mobile
135,,,Male,80035,"Oct 15, 2018",$120,Chicago,Gold,Online
205,Eve,,Male,50k,"Mar 26, 2021",156,newyork,gold,Mobile
44,,,M,,"Nov 04, 2018",,New York,Silver,3
693,alice,,f,70K,05/02/2018,104,New York,Silver,Online
132,alice,40,male,30031,"Jan 22, 2020",360,newyork,Silver,2
461,Alice,,F,68863,16/09/2022,170,New York,SILVER,In-Store
508,Charlie,,M,39234,16/02/2022,72,Los Angeles,SILVER,2
248,Eve,,Male,"30,000","Mar 16, 2019",£90,NYC,Silver,Mobile
925,,52,Male,50k,23/11/2021,219,chicago,P,1
60,Charlie,,F,87191,09/05/2022,435,New York,Platinum,1
898,,123,F,64272,18/07/2020,4484,newyork,P,In-Store
765,Alice,66,male,"30,000",26/01/2019,383,Chicago,Silver,3
972,,,Male,75381,"Jan 30, 2021",257,Los Angeles,SILVER,Online
376,FRANK,51,female,22933,"Mar 04, 2020",,LA,,Online
841,david,,female,53666,24/09/2018,61,LA,gold,1
639,Alice,5,male,"30,000",16/06/2019,,LA,SILVER,In-Store
461,alice,,F,76811,14/05/2022,2759,Los Angeles,Gold,Mobile
412,Eve,40,Male,45119,13/09/2020,227,losangeles,,In-Store
413,FRANK,21,F,70K,12/01/2020,8837,Chicago,SILVER,2
939,Alice,,Male,87376,15/02/2021,159,newyork,gold,In-Store
547,FRANK,106,male,,07/12/2018,455,LA,Gold,2
776,Eve,,,26400,17/01/2022,264,losangeles,gold,Online
434,Eve,,f,95148,01/11/2022,386,chicago,Platinum,3
867,Eve,52,M,500000,24/09/2018,€100,New York,P,1
243,alice,66,male,56016,23/12/2020,487,NYC,Silver,1
81,Bob,,F,56287,19/06/2019,313,newyork,Gold,In-Store
853,david,,F,,02/11/2021,311,New York,gold,3
339,Charlie,65,M,50k,"Dec 25, 2021",168,LA,SILVER,1
126,Eve,,M,70K,2021-13-40,117,newyork,,In-Store
974,alice,82,M,57344,14/01/2020,79,LA,gold,2
352,FRANK,,F,20662,01/03/2021,5209,newyork,gold,Mobile
263,Eve,45,male,47149,"Jan 03, 2023",332,losangeles,Platinum,Mobile
258,,5,female,74306,30/01/2020,144,Los Angeles,Gold,3
569,Bob,26,,50k,"May 14, 2022",36,Chicago,SILVER,Mobile
91,david,9,M,55003,20/05/2020,1475,New York,gold,3
558,alice,124,Male,-10000,30/05/2019,67,NYC,Gold,3
142,david,,F,70K,"Oct 08, 2018",282,newyork,Gold,3
672,,91,f,49009,06/01/2018,6575,Los Angeles,SILVER,Online
996,alice,,,22368,02/05/2018,$120,chicago,G,In-Store
499,FRANK,,F,48974,19/11/2020,1277,losangeles,Gold,2
176,Alice,49,male,57726,24/02/2018,,Los Angeles,G,Online
933,Charlie,27,male,70K,25/07/2018,436,New York,,Online
865,Bob,49,M,70K,13/04/2022,6576,newyork,,1
494,Eve,,f,"30,000",17/05/2020,58,LA,Platinum,In-Store
119,,44,F,90969,24/11/2020,286,chicago,Platinum,Mobile
491,Charlie,,Male,82338,"Oct 04, 2021",7710,Chicago,gold,2
630,Alice,133,M,,31/10/2018,9553,New York,Platinum,Mobile
941,Charlie,144,,64951,"Aug 10, 2018",473,Los Angeles,,Online
704,david,20,f,61896,07/08/2020,97,Chicago,Gold,Mobile
744,david,54,male,78246,28/03/2018,5830,chicago,gold,Online
230,Alice,51,Male,80548,20/05/2019,151,New York,Gold,3
40,david,68,male,500000,"Apr 15, 2019",,newyork,Silver,In-Store
1,Alice,65,M,,"Apr 08, 2018",,LA,SILVER,3
664,alice,19,Male,71126,"Dec 22, 2020",327,Los Angeles,G,3
227,Alice,140,male,72813,13/02/2019,8500,Chicago,gold,3
2,FRANK,68,F,94883,12/12/2021,7073,losangeles,Silver,Online
87,david,,F,83771,03/03/2021,$120,newyork,SILVER,Mobile
595,Eve,49,f,,"Dec 24, 2020",,LA,,Mobile
105,FRANK,53,M,30891,11/12/2021,431,New York,S,Online
331,alice,96,Male,89414,13/10/2020,€100,losangeles,SILVER,3
562,,,male,59850,23/02/2021,6710,losangeles,,In-Store
766,Bob,76,f,61331,06/10/2021,,Los Angeles,SILVER,2
830,Alice,48,male,-10000,17/11/2018,494,Chicago,G,Online
974,david,,F,500000,13/09/2022,,LA,Gold,Mobile
894,FRANK,107,f,96668,13/06/2020,441,NYC,Silver,In-Store
790,alice,60,M,66088,13/04/2021,1841,chicago,S,Mobile
309,alice,64,Male,70K,29/08/2022,83,losangeles,Silver,In-Store
724,Charlie,,F,23068,30/08/2020,235,LA,gold,Online
612,alice,94,F,92933,29/06/2019,8581,New York,Platinum,In-Store
281,FRANK,91,female,500000,"Jul 25, 2018",,Los Angeles,Gold,1
783,FRANK,,F,90463,07/07/2021,2212,Chicago,P,2
218,Charlie,,,69601,17/06/2022,163,LA,gold,Mobile
40,Eve,,f,50k,20/04/2021,,newyork,P,3
366,Bob,,f,71871,"Sep 12, 2018",,NYC,gold,3
561,Eve,,male,47696,"Mar 14, 2022",337,losangeles,Silver,3
26,Alice,,M,94808,18/01/2021,8403,chicago,,3
540,,53,,43412,"Feb 26, 2021",246,chicago,Platinum,In-Store
474,Alice,,,72575,08/10/2019,484,Los Angeles,Gold,In-Store
794,Charlie,,,,20/12/2021,394,losangeles,gold,1
479,david,38,F,66140,19/12/2018,9669,LA,S,2
7,david,50,female,74811,31/05/2021,478,Chicago,P,Mobile
930,david,60,f,70K,02/09/2019,483,Chicago,gold,In-Store
324,david,19,f,67602,19/03/2020,425,newyork,gold,Online
891,Eve,138,,50k,20/08/2021,414,Los Angeles,P,3
602,,,,"30,000",23/04/2021,416,newyork,gold,3
999,Alice,,F,"30,000",25/07/2022,227,Los Angeles,Silver,Online
956,Alice,20,male,85838,"Feb 13, 2021",$120,Chicago,G,Online
313,alice,39,Male,,03/02/2023,,New York,gold,In-Store
575,Charlie,,Male,,01/11/2018,277,Chicago,SILVER,In-Store
899,Charlie,87,,49504,05/05/2023,52,Chicago,Gold,3
538,Alice,23,Male,84858,"Mar 15, 2021",381,chicago,G,Mobile
100,david,33,male,1000000,29/08/2022,336,Chicago,SILVER,2
397,Eve,36,male,500000,13/06/2020,117,LA,P,Online
235,Eve,67,M,72435,"Nov 11, 2021",,NYC,Gold,Mobile
477,Eve,,female,20437,11/02/2023,,newyork,G,In-Store
826,,,Male,,02/07/2020,395,losangeles,,1
24,,38,,80820,"Aug 12, 2022",444,LA,,Mobile
763,FRANK,4,f,50k,01/06/2020,,chicago,gold,In-Store
134,alice,15,male,50k,14/08/2020,406,newyork,SILVER,1
515,Eve,95,Male,96042,06/08/2022,305,newyork,gold,Mobile
84,david,34,f,70K,21/04/2020,322,New York,gold,In-Store
959,alice,21,,73778,15/09/2021,£90,LA,G,2
221,Eve,,M,23806,"Sep 14, 2021",150,newyork,,1
782,,,F,50k,22/03/2023,305,Chicago,P,3
789,Bob,119,female,99915,02/11/2021,464,newyork,SILVER,1
131,Alice,25,f,"30,000",12/01/2023,387,newyork,S,In-Store
222,FRANK,,Male,98586,29/06/2020,3734,Chicago,G,3
984,Eve,6,F,"30,000","Jan 05, 2021",237,newyork,P,Mobile
394,Eve,,F,22992,06/11/2020,£90,New York,gold,Online
623,Bob,-6,M,99929,10/10/2022,199,Chicago,Silver,3
328,alice,,M,41818,16/03/2023,85,Chicago,Platinum,Online
286,Bob,,F,"30,000",15/09/2019,,Chicago,P,2
314,FRANK,22,Male,-10000,04/09/2018,483,NYC,,Mobile
225,Eve,94,,68535,"Dec 15, 2022",309,chicago,S,1
764,FRANK,23,F,98819,19/02/2022,123,Chicago,P,In-Store
97,Eve,26,male,70K,"Jun 20, 2020",55,newyork,Platinum,2
548,Eve,52,female,,24/01/2018,6129,Los Angeles,SILVER,In-Store
187,Eve,,male,,"Feb 22, 2018",,losangeles,Platinum,2
11,david,46,f,41152,07/05/2020,,Chicago,Silver,3
44,Charlie,,female,1000000,27/09/2021,396,newyork,gold,3
284,david,36,male,42965,04/01/2019,£90,Los Angeles,Silver,Mobile
881,Alice,113,male,-10000,"Jun 24, 2018",403,Los Angeles,,Mobile
742,,,M,62300,07/07/2018,6216,losangeles,gold,Mobile
818,FRANK,,,58401,12/11/2020,74,chicago,Gold,Mobile
196,Charlie,,Male,24048,"Apr 24, 2021",7464,Chicago,P,Online
839,Alice,36,,95707,13/05/2021,392,chicago,SILVER,Mobile
878,alice,,M,1000000,30/10/2020,72,chicago,gold,3
198,Eve,22,f,99069,21/03/2022,4950,chicago,Platinum,1
530,Eve,43,male,500000,04/10/2021,2307,newyork,gold,Online
539,,132,f,80477,"Apr 13, 2018",137,losangeles,SILVER,2
104,,,,,28/12/2019,,Chicago,G,3
975,,,F,50k,14/06/2019,446,New York,Silver,Online
526,Alice,,male,70K,17/05/2020,8771,LA,G,2
506,david,46,F,52094,01/04/2018,78,NYC,gold,In-Store
993,FRANK,72,f,-10000,08/08/2021,6163,Los Angeles,S,Mobile
543,david,,,20902,05/08/2019,72,LA,SILVER,Online
293,alice,,,73260,"Feb 12, 2020",380,newyork,Gold,Online
940,FRANK,,Male,,22/03/2023,31,New York,gold,1
317,Eve,48,f,1000000,26/10/2022,1967,LA,Silver,3
812,Charlie,34,f,74668,03/08/2021,,Los Angeles,gold,Mobile
811,Charlie,115,female,90430,12/03/2023,433,NYC,S,Mobile
23,Eve,,female,99557,03/08/2019,,losangeles,Silver,Mobile
343,Bob,,male,"30,000","May 25, 2019",448,Los Angeles,S,Mobile
436,alice,,male,77477,29/05/2020,,Los Angeles,Gold,3
645,Charlie,80,,-10000,"Nov 13, 2020",31,NYC,Platinum,In-Store
471,Eve,143,female,58399,28/06/2020,177,newyork,Platinum,3
795,Charlie,,f,25230,24/11/2019,460,newyork,G,1
162,FRANK,21,f,72354,"Nov 24, 2018",163,Chicago,Platinum,3
433,Bob,39,male,,13/05/2019,375,New York,gold,Online
136,david,,male,"30,000",2021-13-40,$120,New York,Platinum,1
549,FRANK,,Male,1000000,05/06/2023,45,New York,,In-Store
822,david,63,male,33582,30/03/2020,487,NYC,SILVER,1
647,Eve,,F,54406,08/12/2022,,LA,S,In-Store
649,,37,Male,50k,14/06/2019,$120,LA,S,2
983,FRANK,49,M,68033,22/03/2022,397,New York,G,Online
684,FRANK,,male,64542,20/05/2018,81,chicago,S,1
470,Eve,63,male,51859,03/09/2022,$120,Chicago,G,1
115,Eve,,F,500000,01/06/2018,363,newyork,P,In-Store
590,alice,18,Male,32730,20/08/2018,270,NYC,SILVER,In-Store
574,Bob,118,female,29708,28/03/2022,7569,LA,gold,1
727,alice,28,male,-10000,24/11/2022,5019,Los Angeles,Gold,Mobile
665,Alice,,Male,500000,10/08/2018,190,New York,G,1
403,Bob,,,64884,13/01/2022,418,LA,S,Online
450,alice,,Male,78284,01/12/2019,1988,NYC,SILVER,In-Store
141,david,26,F,79031,"Mar 31, 2018",330,Los Angeles,P,Online
410,Bob,34,F,94479,12/11/2020,288,LA,gold,3
311,,51,female,97912,16/05/2022,457,NYC,P,Mobile
553,Eve,,M,38352,"Jan 08, 2020",56,New York,,1
778,,,f,88390,11/10/2020,334,Los Angeles,SILVER,Mobile
947,Alice,133,f,23400,16/06/2021,240,chicago,,1
335,Charlie,,male,68608,24/08/2021,5035,losangeles,,3
995,Charlie,3,male,70K,"Nov 28, 2021",343,newyork,S,3
494,david,94,M,60194,02/06/2022,450,chicago,Platinum,3
94,FRANK,122,F,94401,10/05/2018,430,newyork,Platinum,In-Store
351,,,F,70K,18/09/2020,132,New York,SILVER,1
301,alice,,Male,-10000,"Sep 17, 2018",8984,Chicago,,Mobile
248,Charlie,2,female,-10000,19/03/2021,4046,losangeles,Silver,Online
147,FRANK,126,F,40242,13/05/2023,187,Chicago,Gold,In-Store
328,Charlie,-9,f,39205,03/08/2020,61,LA,Gold,1
400,Bob,30,Male,70K,13/06/2018,158,newyork,S,Online
438,alice,,M,53725,24/11/2020,211,newyork,gold,2
547,FRANK,32,Male,50k,"Sep 16, 2022",1697,LA,S,Mobile
373,Charlie,33,M,47742,26/02/2023,3195,New York,Platinum,2
430,FRANK,39,M,70K,"Apr 24, 2023",,losangeles,P,Online
728,Alice,58,M,96576,16/06/2021,251,newyork,S,2
759,Alice,112,M,54002,06/04/2021,$120,New York,Platinum,3
334,alice,,f,86662,30/01/2021,$120,newyork,Silver,1
748,Eve,150,F,,03/11/2020,288,Los Angeles,S,1
709,david,34,male,82517,11/11/2021,7911,losangeles,S,In-Store
302,Charlie,51,M,50k,"Apr 19, 2021",7196,Los Angeles,,Online
929,Charlie,,Male,40431,04/07/2022,12,New York,SILVER,2
955,alice,68,male,"30,000",10/06/2021,478,chicago,G,2
948,Bob,,Male,88594,23/10/2021,161,Chicago,G,Online
207,Charlie,,Male,69542,08/11/2021,276,Chicago,P,1
775,,46,Male,-10000,20/05/2019,203,NYC,gold,2
979,,23,f,88843,"Apr 02, 2018",141,LA,P,In-Store
752,,,f,500000,29/08/2020,428,Chicago,G,Online
164,,22,M,1000000,31/01/2022,7753,newyork,Platinum,2
593,alice,69,male,28487,05/05/2021,27,New York,Platinum,1
584,,,M,49468,06/10/2019,329,losangeles,G,In-Store
467,Alice,45,F,47057,23/12/2021,€100,Chicago,S,Online
355,Alice,,M,39672,"Apr 01, 2021",4354,newyork,Platinum,In-Store
94,david,65,female,99775,12/05/2021,284,New York,S,2
143,FRANK,,Male,45813,16/01/2018,5908,NYC,Gold,2
443,Alice,66,F,85377,"Sep 05, 2021",434,chicago,SILVER,Mobile
394,FRANK,56,male,-10000,"Sep 04, 2019",31,losangeles,Platinum,Online
183,david,88,M,50k,24/08/2019,73,Los Angeles,Gold,1
741,Alice,,F,,"Oct 29, 2021",106,New York,P,3
765,Alice,15,M,46546,25/02/2022,9959,chicago,Gold,1
814,david,-4,M,24304,20/04/2020,79,Chicago,Gold,Online
267,david,,M,32955,"Jun 11, 2020",$120,Chicago,gold,Mobile
288,FRANK,30,Male,86508,"Aug 07, 2022",145,NYC,SILVER,Mobile
699,Eve,,Male,55582,"Nov 07, 2022",259,Chicago,SILVER,Online
601,Charlie,22,f,,"Jun 26, 2020",116,losangeles,gold,3
131,Bob,,Male,,01/03/2018,78,chicago,Silver,Mobile
162,,55,f,,"Sep 24, 2019",,newyork,Gold,3
776,Eve,,female,27336,29/01/2019,144,LA,Platinum,2
889,Charlie,57,,-10000,"May 12, 2019",5246,New York,,2
256,Bob,33,,,08/04/2020,5433,LA,Platinum,2
99,Alice,22,male,52072,16/10/2022,$120,Los Angeles,G,In-Store
941,Eve,,M,43944,"Nov 21, 2019",,LA,SILVER,In-Store
495,Eve,81,M,50k,"Mar 23, 2020",4766,chicago,Gold,3
89,alice,55,f,79777,12/12/2019,6193,LA,,3
653,FRANK,110,,25273,19/01/2018,484,NYC,P,3
542,,77,M,70K,18/01/2019,304,newyork,gold,1
237,Charlie,,f,,26/08/2019,304,losangeles,Gold,1
705,FRANK,55,,31974,23/06/2022,224,Los Angeles,Gold,In-Store
736,alice,,female,28345,11/12/2022,€100,NYC,Platinum,3
736,FRANK,98,female,88492,"Aug 28, 2020",365,Los Angeles,Platinum,Online
199,david,,female,27977,"Apr 14, 2022",1058,chicago,,In-Store
779,Charlie,7,M,49830,10/03/2020,3845,losangeles,Gold,In-Store
190,,,male,96765,"Dec 29, 2018",268,Chicago,SILVER,Mobile
991,Alice,,f,70K,24/07/2018,,NYC,gold,In-Store
690,david,,M,500000,"Jun 15, 2023",490,New York,P,2
564,david,,male,,24/11/2020,9341,New York,G,2
441,Charlie,97,female,61793,13/01/2018,€100,chicago,,2
319,david,16,F,50k,20/04/2021,396,chicago,G,Online
965,Alice,0,Male,82691,09/10/2020,67,chicago,Gold,Mobile
697,Charlie,,Male,77920,12/06/2018,435,Los Angeles,P,2
866,Bob,48,male,82394,"Dec 13, 2022",285,newyork,Platinum,Mobile
430,FRANK,57,f,33090,28/05/2022,$120,NYC,G,Online
327,Alice,,f,,14/07/2019,$120,chicago,Silver,3
651,,42,female,50k,11/01/2022,€100,losangeles,,Mobile
555,Eve,-9,Male,70K,13/10/2022,20,New York,gold,3
14,Alice,8,Male,94623,20/05/2020,7960,Los Angeles,gold,In-Store
781,Alice,19,female,96246,16/08/2018,,Chicago,S,Online
658,Bob,64,f,34617,"Dec 18, 2020",,NYC,G,In-Store
570,Alice,139,,-10000,05/04/2022,413,newyork,G,Mobile
207,Alice,20,male,97193,"May 30, 2020",397,New York,Silver,2
920,Bob,30,male,"30,000",03/02/2022,439,newyork,G,In-Store
452,,,f,500000,26/12/2020,407,losangeles,,1
860,alice,,F,73368,19/12/2019,113,NYC,G,Mobile
987,,33,Male,70K,27/06/2019,494,Los Angeles,G,Mobile
437,Bob,35,Male,-10000,10/09/2018,312,chicago,G,Online
331,Eve,,female,63075,"Dec 05, 2022",,Los Angeles,,3
467,alice,,female,,"Mar 21, 2022",,Los Angeles,G,In-Store
408,Charlie,18,M,-10000,16/10/2021,269,chicago,SILVER,2
150,david,68,M,59274,"Aug 29, 2021",$120,New York,Gold,In-Store
55,Alice,84,f,89755,"Aug 14, 2020",,Los Angeles,,3
233,Eve,,F,64714,17/11/2022,€100,LA,SILVER,In-Store
35,,149,,93566,07/06/2018,6884,newyork,P,Online
477,Bob,63,male,,01/02/2019,,LA,S,In-Store
448,Eve,27,female,77677,"Jul 05, 2020",384,LA,G,Mobile
192,Charlie,126,f,43878,13/06/2021,119,LA,,In-Store
62,,85,male,500000,25/06/2021,155,chicago,Silver,1
66,Bob,,Male,86787,20/01/2023,€100,LA,S,Mobile
865,Bob,,male,1000000,"May 13, 2019",434,New York,SILVER,Mobile
210,Eve,,male,43435,21/10/2021,58,LA,Gold,1
179,Bob,28,F,76625,04/03/2018,377,chicago,Gold,1
117,Bob,,female,70K,10/02/2021,319,Chicago,SILVER,1
828,alice,68,f,78090,06/08/2022,328,New York,gold,In-Store
517,david,139,M,90594,26/12/2019,492,chicago,Gold,2
386,david,10,,45374,05/05/2018,108,Chicago,,2
210,Eve,68,,50382,03/03/2020,,newyork,SILVER,Online
509,david,120,,60265,"Jun 07, 2019",7867,Los Angeles,P,Online
286,FRANK,120,female,,03/02/2019,105,losangeles,gold,3
458,,122,M,61945,12/06/2022,,NYC,Silver,Mobile
502,Eve,,M,,21/01/2021,212,New York,S,Mobile
564,Charlie,,F,500000,05/01/2023,188,chicago,gold,2
519,Alice,116,f,70K,2021-13-40,413,Chicago,gold,Online
52,alice,138,f,50k,23/10/2022,30,losangeles,Silver,3
229,david,,Male,"30,000",04/01/2022,44,NYC,S,Mobile
310,alice,20,F,62436,"Oct 31, 2020",3791,NYC,Gold,3
